Restaurant_ID,Name,City,Cuisine,Rating,Votes,Cost
2511,Restaurant_2511,San Antonio,Mexican,4.3,4475,106.0
2512,Restaurant_2512,San Antonio,American,3.7,1793,20.0
2513,Restaurant_2513,Los Angeles,Chinese,2.3,4903,51.0
2514,Restaurant_2514,Chicago,Mediterranean,3.8,55,135.0
2515,Restaurant_2515,New York,Japanese,3.8,2263,31.0
2516,Restaurant_2516,San Diego,Italian,4.1,20,139.0
2517,Restaurant_2517,Dallas,Chinese,3.4,3698,148.0
2518,Restaurant_2518,Houston,Indian,3.4,290,105.0
2519,Restaurant_2519,Philadelphia,Mediterranean,4.6,1994,78.0
2520,Restaurant_2520,Dallas,Japanese,3.6,834,109.0
2521,Restaurant_2521,Philadelphia,Indian,2.5,4283,71.0
2522,Restaurant_2522,Dallas,Italian,4.1,4309,28.0
2523,Restaurant_2523,Houston,French,4.4,1914,69.0
2524,Restaurant_2524,San Diego,Mexican,4.4,2601,104.0
2525,Restaurant_2525,Dallas,French,3.4,1501,110.0
2526,Restaurant_2526,Houston,Japanese,3.8,3321,90.0
2527,Restaurant_2527,Phoenix,French,4.2,4688,27.0
2528,Restaurant_2528,San Diego,Japanese,4.5,4136,94.0
2529,Restaurant_2529,San Jose,American,4.2,19,138.0
2530,Restaurant_2530,Philadelphia,American,4.3,1032,68.0
2531,Restaurant_2531,San Antonio,Korean,3.3,824,119.0
2532,Restaurant_2532,Chicago,Korean,2.2,3274,128.0
2533,Restaurant_2533,San Antonio,French,4.5,3661,129.0
2534,Restaurant_2534,San Diego,Thai,3.1,3793,85.0
2535,Restaurant_2535,San Jose,French,3.7,747,29.0
2536,Restaurant_2536,Philadelphia,French,4.4,4081,43.0
2537,Restaurant_2537,San Jose,Thai,3.8,2366,67.0
2538,Restaurant_2538,Dallas,Mexican,4.3,967,69.0
2539,Restaurant_2539,Philadelphia,Mediterranean,5.0,3547,117.0
2540,Restaurant_2540,Dallas,Thai,4.2,4347,102.0
2541,Restaurant_2541,Houston,Japanese,3.3,4435,76.0
2542,Restaurant_2542,San Diego,Mediterranean,,2798,98.0
2543,Restaurant_2543,Houston,Italian,4.3,3015,49.0
2544,Restaurant_2544,Los Angeles,Mexican,3.9,1804,56.0
2545,Restaurant_2545,San Jose,Italian,2.8,2678,97.0
2546,Restaurant_2546,Dallas,Korean,4.6,2023,148.0
2547,Restaurant_2547,Phoenix,Chinese,4.3,400,29.0
2548,Restaurant_2548,Houston,American,3.8,2418,65.0
2549,Restaurant_2549,Los Angeles,Italian,5.0,4432,109.0
2550,Restaurant_2550,New York,Indian,4.5,1923,122.0
2551,Restaurant_2551,San Antonio,French,3.1,1368,97.0
2552,Restaurant_2552,Philadelphia,Japanese,4.6,2320,113.0
2553,Restaurant_2553,Los Angeles,Italian,4.0,3324,34.0
2554,Restaurant_2554,San Diego,Italian,5.0,1877,42.0
2555,Restaurant_2555,Houston,Chinese,4.5,2687,112.0
2556,Restaurant_2556,San Diego,Korean,4.1,1397,88.0
2557,Restaurant_2557,San Antonio,French,4.1,3675,138.0
2558,Restaurant_2558,Phoenix,French,3.0,1919,25.0
2559,Restaurant_2559,San Jose,Chinese,3.4,5,94.0
2560,Restaurant_2560,San Jose,Thai,3.9,585,68.0
2561,Restaurant_2561,San Diego,Chinese,2.8,1521,134.0
2562,Restaurant_2562,Dallas,Indian,4.1,3878,140.0
2563,Restaurant_2563,Phoenix,Mediterranean,3.3,3469,41.0
2564,Restaurant_2564,San Jose,Indian,3.5,821,120.0
2565,Restaurant_2565,Phoenix,Chinese,4.3,4333,109.0
2566,Restaurant_2566,Los Angeles,American,3.4,3093,112.0
2567,Restaurant_2567,Phoenix,Thai,4.1,3112,125.0
2568,Restaurant_2568,Chicago,American,3.9,857,127.0
2569,Restaurant_2569,San Antonio,Indian,3.1,2305,128.0
2570,Restaurant_2570,San Jose,French,4.4,2550,145.0
2571,Restaurant_2571,Phoenix,Indian,4.5,2186,16.0
2572,Restaurant_2572,San Diego,Mexican,4.5,1225,141.0
2573,Restaurant_2573,New York,Korean,5.0,2556,19.0
2574,Restaurant_2574,Chicago,Japanese,3.5,653,69.0
2575,Restaurant_2575,Chicago,Mexican,2.4,1339,34.0
2576,Restaurant_2576,Dallas,Chinese,3.3,4556,51.0
2577,Restaurant_2577,Phoenix,Italian,,2717,56.0
2578,Restaurant_2578,Dallas,American,3.7,3392,105.0
2579,Restaurant_2579,Dallas,Mediterranean,2.8,1062,123.0
2580,Restaurant_2580,New York,Mexican,2.6,4528,41.0
2581,Restaurant_2581,Los Angeles,Thai,4.8,2532,83.0
2582,Restaurant_2582,Phoenix,American,4.2,1608,25.0
2583,Restaurant_2583,Houston,Mexican,3.5,1081,103.0
2584,Restaurant_2584,San Jose,French,5.0,2648,14.0
2585,Restaurant_2585,Dallas,Japanese,5.0,4750,16.0
2586,Restaurant_2586,San Antonio,Indian,4.5,2654,17.0
2587,Restaurant_2587,Philadelphia,Indian,4.3,155,42.0
2588,Restaurant_2588,San Antonio,Mexican,4.2,4296,
2589,Restaurant_2589,New York,Chinese,4.4,3069,125.0
2590,Restaurant_2590,New York,Thai,5.0,1963,138.0
2591,Restaurant_2591,San Diego,Chinese,3.1,4594,100.0
2592,Restaurant_2592,Los Angeles,American,3.6,1234,64.0
2593,Restaurant_2593,San Jose,Korean,3.8,1476,87.0
2594,Restaurant_2594,Dallas,Japanese,4.2,3755,15.0
2595,Restaurant_2595,San Antonio,Japanese,4.9,830,61.0
2596,Restaurant_2596,Philadelphia,Indian,4.1,3728,11.0
2597,Restaurant_2597,New York,Japanese,4.2,1342,48.0
2598,Restaurant_2598,New York,Chinese,4.3,2164,130.0
2599,Restaurant_2599,Los Angeles,Thai,3.8,2744,41.0
2600,Restaurant_2600,Philadelphia,Thai,3.5,4298,125.0
2601,Restaurant_2601,Philadelphia,Indian,3.9,1844,101.0
2602,Restaurant_2602,Los Angeles,Mexican,3.3,461,41.0
2603,Restaurant_2603,New York,Thai,3.4,2991,102.0
2604,Restaurant_2604,San Jose,Chinese,4.1,1578,140.0
2605,Restaurant_2605,Phoenix,Italian,3.5,200,71.0
2606,Restaurant_2606,Phoenix,Mexican,5.0,515,22.0
2607,Restaurant_2607,Los Angeles,Korean,3.9,4839,79.0
2608,Restaurant_2608,Philadelphia,Mediterranean,4.8,4970,30.0
2609,Restaurant_2609,Dallas,French,2.9,2396,23.0
2610,Restaurant_2610,Los Angeles,Japanese,2.9,3231,98.0
2611,Restaurant_2611,San Jose,Japanese,3.7,3696,80.0
2612,Restaurant_2612,Los Angeles,Italian,4.5,1275,116.0
2613,Restaurant_2613,Chicago,Mexican,3.5,3293,137.0
2614,Restaurant_2614,San Antonio,Indian,3.7,1629,41.0
2615,Restaurant_2615,Philadelphia,Chinese,4.5,4018,41.0
2616,Restaurant_2616,San Diego,Italian,3.5,4489,90.0
2617,Restaurant_2617,San Diego,French,3.3,2016,111.0
2618,Restaurant_2618,Philadelphia,Thai,4.3,166,94.0
2619,Restaurant_2619,San Jose,Indian,2.9,975,52.0
2620,Restaurant_2620,Chicago,Mediterranean,3.5,4547,140.0
2621,Restaurant_2621,Chicago,Indian,3.9,859,54.0
2622,Restaurant_2622,New York,Italian,4.2,3944,55.0
2623,Restaurant_2623,San Antonio,Korean,4.4,209,124.0
2624,Restaurant_2624,Phoenix,Italian,4.5,4863,113.0
2625,Restaurant_2625,Houston,Italian,3.6,1608,22.0
2626,Restaurant_2626,San Jose,Italian,4.5,213,61.0
2627,Restaurant_2627,Houston,Indian,4.2,3431,18.0
2628,Restaurant_2628,Houston,Italian,4.3,972,78.0
2629,Restaurant_2629,Philadelphia,Mexican,3.4,3799,52.0
2630,Restaurant_2630,San Diego,Indian,4.3,303,16.0
2631,Restaurant_2631,San Diego,Thai,3.7,1835,53.0
2632,Restaurant_2632,Phoenix,Mexican,3.8,860,111.0
2633,Restaurant_2633,Philadelphia,French,3.9,4047,77.0
2634,Restaurant_2634,Houston,Thai,5.0,1855,131.0
2635,Restaurant_2635,Dallas,Mediterranean,3.2,3461,86.0
2636,Restaurant_2636,San Diego,Japanese,4.6,2167,53.0
2637,Restaurant_2637,San Jose,Indian,4.8,1633,49.0
2638,Restaurant_2638,San Jose,Japanese,4.4,2474,71.0
2639,Restaurant_2639,New York,Indian,3.4,2377,58.0
2640,Restaurant_2640,Los Angeles,Thai,5.0,1750,86.0
2641,Restaurant_2641,Dallas,Mediterranean,3.6,2682,50.0
2642,Restaurant_2642,San Diego,Chinese,4.3,3411,32.0
2643,Restaurant_2643,Chicago,Chinese,3.9,4659,52.0
2644,Restaurant_2644,San Diego,Mexican,3.5,4275,114.0
2645,Restaurant_2645,New York,Italian,4.2,4385,122.0
2646,Restaurant_2646,San Jose,Italian,5.0,4282,119.0
2647,Restaurant_2647,Houston,Chinese,4.0,485,147.0
2648,Restaurant_2648,Chicago,Thai,5.0,1360,114.0
2649,Restaurant_2649,Philadelphia,Mediterranean,3.7,772,69.0
2650,Restaurant_2650,San Antonio,Mexican,3.9,3777,138.0
2651,Restaurant_2651,Houston,Thai,2.9,1832,149.0
2652,Restaurant_2652,San Antonio,Italian,3.4,1299,102.0
2653,Restaurant_2653,Dallas,Mexican,3.6,181,84.0
2654,Restaurant_2654,Los Angeles,Japanese,3.6,1262,67.0
2655,Restaurant_2655,Chicago,American,3.1,3905,47.0
2656,Restaurant_2656,Phoenix,French,3.3,145,15.0
2657,Restaurant_2657,Chicago,Mexican,3.6,3942,147.0
2658,Restaurant_2658,San Diego,Italian,4.6,1839,35.0
2659,Restaurant_2659,San Jose,Thai,2.8,4594,67.0
2660,Restaurant_2660,San Diego,Japanese,2.3,802,26.0
2661,Restaurant_2661,San Diego,French,2.6,1998,62.0
2662,Restaurant_2662,Dallas,French,3.2,3950,
2663,Restaurant_2663,Houston,Mexican,4.2,1318,76.0
2664,Restaurant_2664,Phoenix,French,3.6,4626,116.0
2665,Restaurant_2665,Phoenix,Japanese,3.5,3798,76.0
2666,Restaurant_2666,San Diego,Mediterranean,3.5,2258,140.0
2667,Restaurant_2667,San Antonio,Thai,2.5,2940,146.0
2668,Restaurant_2668,Dallas,Mexican,4.4,4061,148.0
2669,Restaurant_2669,San Diego,French,4.7,2052,122.0
2670,Restaurant_2670,Los Angeles,Mediterranean,3.6,3852,145.0
2671,Restaurant_2671,San Jose,Thai,3.9,215,31.0
2672,Restaurant_2672,Houston,Indian,3.9,785,47.0
2673,Restaurant_2673,Philadelphia,Mediterranean,3.1,1635,36.0
2674,Restaurant_2674,Los Angeles,Indian,3.5,2299,35.0
2675,Restaurant_2675,San Antonio,Indian,5.0,3752,32.0
2676,Restaurant_2676,Chicago,Mediterranean,3.8,3109,129.0
2677,Restaurant_2677,Chicago,French,4.0,4323,112.0
2678,Restaurant_2678,Los Angeles,Indian,3.3,284,74.0
2679,Restaurant_2679,San Diego,French,3.5,3581,83.0
2680,Restaurant_2680,Philadelphia,French,4.3,2010,56.0
2681,Restaurant_2681,New York,Thai,3.2,2413,70.0
2682,Restaurant_2682,New York,Korean,4.9,1643,141.0
2683,Restaurant_2683,San Antonio,Japanese,2.7,1127,13.0
2684,Restaurant_2684,San Diego,French,3.4,3472,38.0
2685,Restaurant_2685,Phoenix,Thai,2.8,1269,82.0
2686,Restaurant_2686,Phoenix,American,4.7,3778,88.0
2687,Restaurant_2687,Houston,Indian,3.8,643,53.0
2688,Restaurant_2688,Philadelphia,Mexican,3.6,2778,12.0
2689,Restaurant_2689,Philadelphia,French,4.1,25,88.0
2690,Restaurant_2690,Chicago,Mediterranean,4.8,3322,130.0
2691,Restaurant_2691,Dallas,Indian,4.0,2045,148.0
2692,Restaurant_2692,San Antonio,Indian,4.6,3937,143.0
2693,Restaurant_2693,New York,American,3.6,4807,56.0
2694,Restaurant_2694,San Antonio,Mexican,3.1,1025,16.0
2695,Restaurant_2695,Phoenix,Thai,4.0,3830,124.0
2696,Restaurant_2696,Phoenix,American,3.3,1068,119.0
2697,Restaurant_2697,Los Angeles,Japanese,4.3,938,77.0
2698,Restaurant_2698,Houston,Indian,3.5,4098,10.0
2699,Restaurant_2699,Philadelphia,French,3.7,1472,86.0
2700,Restaurant_2700,San Jose,French,2.2,3647,52.0
2701,Restaurant_2701,San Antonio,American,3.7,2325,27.0
2702,Restaurant_2702,Phoenix,Japanese,3.6,175,96.0
2703,Restaurant_2703,Dallas,Chinese,4.6,1143,82.0
2704,Restaurant_2704,Chicago,Italian,4.4,3510,116.0
2705,Restaurant_2705,New York,Mediterranean,3.8,4062,15.0
2706,Restaurant_2706,Houston,Mediterranean,2.7,950,138.0
2707,Restaurant_2707,Dallas,Chinese,3.5,4436,31.0
2708,Restaurant_2708,Houston,Indian,4.6,2744,55.0
2709,Restaurant_2709,Los Angeles,Thai,3.7,120,60.0
2710,Restaurant_2710,San Jose,Mexican,3.1,4670,137.0
2711,Restaurant_2711,Phoenix,Chinese,4.6,1920,104.0
2712,Restaurant_2712,Chicago,Japanese,2.7,1684,47.0
2713,Restaurant_2713,Dallas,French,3.7,968,53.0
2714,Restaurant_2714,Houston,Italian,4.2,3808,100.0
2715,Restaurant_2715,Philadelphia,Indian,3.9,4780,51.0
2716,Restaurant_2716,Los Angeles,Italian,2.9,3315,69.0
2717,Restaurant_2717,Philadelphia,Mexican,3.1,4738,135.0
2718,Restaurant_2718,Chicago,French,3.3,1104,66.0
2719,Restaurant_2719,Dallas,Japanese,4.3,4389,86.0
2720,Restaurant_2720,Los Angeles,Mediterranean,3.9,2505,105.0
2721,Restaurant_2721,Dallas,Mexican,3.5,4842,16.0
2722,Restaurant_2722,Phoenix,Chinese,4.1,3884,60.0
2723,Restaurant_2723,San Diego,Mediterranean,3.3,732,120.0
2724,Restaurant_2724,Los Angeles,Mediterranean,4.3,1581,41.0
2725,Restaurant_2725,Philadelphia,Japanese,4.1,3679,16.0
2726,Restaurant_2726,Chicago,Chinese,3.6,3852,85.0
2727,Restaurant_2727,San Jose,American,3.7,2427,68.0
2728,Restaurant_2728,Phoenix,Mexican,3.6,323,122.0
2729,Restaurant_2729,San Diego,Thai,4.5,3699,94.0
2730,Restaurant_2730,San Jose,Korean,4.0,2992,149.0
2731,Restaurant_2731,New York,French,3.6,361,86.0
2732,Restaurant_2732,Phoenix,Japanese,3.1,2100,48.0
2733,Restaurant_2733,Chicago,French,4.2,4497,72.0
2734,Restaurant_2734,Houston,Mexican,4.2,4776,139.0
2735,Restaurant_2735,Los Angeles,Chinese,3.4,1892,38.0
2736,Restaurant_2736,Dallas,Thai,3.5,2754,70.0
2737,Restaurant_2737,Chicago,Korean,3.7,1472,38.0
2738,Restaurant_2738,Los Angeles,Italian,3.0,1106,47.0
2739,Restaurant_2739,San Jose,Thai,3.9,2426,16.0
2740,Restaurant_2740,Dallas,Japanese,2.6,1803,39.0
2741,Restaurant_2741,San Antonio,French,2.9,2027,124.0
2742,Restaurant_2742,Philadelphia,Thai,3.4,80,13.0
2743,Restaurant_2743,New York,Indian,3.4,2968,14.0
2744,Restaurant_2744,Phoenix,Chinese,4.1,2541,55.0
2745,Restaurant_2745,Chicago,Chinese,4.0,3739,84.0
2746,Restaurant_2746,New York,Indian,4.8,2988,139.0
2747,Restaurant_2747,Houston,Mediterranean,3.9,4836,114.0
2748,Restaurant_2748,Los Angeles,Mediterranean,3.9,324,63.0
2749,Restaurant_2749,Los Angeles,Mexican,3.0,2361,
2750,Restaurant_2750,Chicago,American,3.0,1234,68.0
2751,Restaurant_2751,San Diego,Italian,3.8,102,42.0
2752,Restaurant_2752,San Diego,Indian,3.9,4912,31.0
2753,Restaurant_2753,San Antonio,Mexican,4.0,746,56.0
2754,Restaurant_2754,Philadelphia,French,4.7,4908,143.0
2755,Restaurant_2755,Dallas,Indian,3.0,3691,33.0
2756,Restaurant_2756,Houston,American,5.0,3485,126.0
2757,Restaurant_2757,New York,Indian,2.8,1247,135.0
2758,Restaurant_2758,San Diego,American,4.1,3064,60.0
2759,Restaurant_2759,San Antonio,American,2.9,1719,127.0
2760,Restaurant_2760,San Antonio,American,4.3,2202,50.0
2761,Restaurant_2761,Chicago,Chinese,2.8,3305,76.0
2762,Restaurant_2762,Houston,Thai,1.9,2536,98.0
2763,Restaurant_2763,San Jose,Chinese,3.9,3485,101.0
2764,Restaurant_2764,Dallas,Mexican,3.7,1789,130.0
2765,Restaurant_2765,Philadelphia,Chinese,4.6,1764,90.0
2766,Restaurant_2766,Phoenix,Chinese,3.9,3357,139.0
2767,Restaurant_2767,Chicago,French,3.3,4682,100.0
2768,Restaurant_2768,Dallas,Indian,3.4,2997,109.0
2769,Restaurant_2769,Phoenix,Chinese,5.0,259,87.0
2770,Restaurant_2770,Phoenix,Korean,3.2,1918,52.0
2771,Restaurant_2771,Houston,American,4.2,1786,132.0
2772,Restaurant_2772,Houston,Indian,4.1,99,41.0
2773,Restaurant_2773,New York,Mediterranean,4.2,3905,149.0
2774,Restaurant_2774,San Antonio,French,4.1,2342,32.0
2775,Restaurant_2775,Dallas,Thai,3.6,3233,11.0
2776,Restaurant_2776,Chicago,French,2.6,3249,16.0
2777,Restaurant_2777,Los Angeles,American,3.9,327,30.0
2778,Restaurant_2778,Chicago,Indian,3.8,1351,104.0
2779,Restaurant_2779,New York,Thai,3.9,2811,135.0
2780,Restaurant_2780,Philadelphia,Italian,4.2,2289,130.0
2781,Restaurant_2781,San Antonio,Japanese,3.5,1365,34.0
2782,Restaurant_2782,Los Angeles,French,3.4,3162,44.0
2783,Restaurant_2783,San Diego,Thai,4.4,3099,144.0
2784,Restaurant_2784,Philadelphia,Mexican,3.6,4554,41.0
2785,Restaurant_2785,Houston,Thai,3.5,3702,62.0
2786,Restaurant_2786,Phoenix,Japanese,3.4,1408,78.0
2787,Restaurant_2787,San Diego,American,4.2,1510,34.0
2788,Restaurant_2788,Chicago,Indian,3.7,219,104.0
2789,Restaurant_2789,Chicago,Italian,5.0,4954,95.0
2790,Restaurant_2790,Houston,Mexican,3.8,2168,111.0
2791,Restaurant_2791,New York,Thai,3.0,3186,86.0
2792,Restaurant_2792,Dallas,Korean,3.5,3239,139.0
2793,Restaurant_2793,San Diego,Chinese,4.3,4530,95.0
2794,Restaurant_2794,San Diego,American,3.4,1269,70.0
2795,Restaurant_2795,San Jose,French,,4375,146.0
2796,Restaurant_2796,Philadelphia,French,4.5,3817,60.0
2797,Restaurant_2797,San Antonio,Japanese,4.6,67,11.0
2798,Restaurant_2798,Philadelphia,American,3.4,1671,41.0
2799,Restaurant_2799,Dallas,Mexican,3.6,742,89.0
2800,Restaurant_2800,Chicago,Mediterranean,3.9,2012,106.0
2801,Restaurant_2801,Chicago,Italian,4.7,1705,84.0
2802,Restaurant_2802,Chicago,Mexican,3.0,1446,17.0
2803,Restaurant_2803,San Jose,Italian,4.1,3069,94.0
2804,Restaurant_2804,Chicago,Indian,3.8,290,130.0
2805,Restaurant_2805,Dallas,Indian,3.2,3679,29.0
2806,Restaurant_2806,Houston,American,4.7,3910,16.0
2807,Restaurant_2807,San Antonio,American,4.5,4651,130.0
2808,Restaurant_2808,Dallas,French,4.9,352,131.0
2809,Restaurant_2809,San Antonio,Chinese,4.6,1263,146.0
2810,Restaurant_2810,Dallas,Japanese,3.8,1826,95.0
2811,Restaurant_2811,Chicago,Chinese,4.2,4378,139.0
2812,Restaurant_2812,Houston,Mexican,4.0,1605,69.0
2813,Restaurant_2813,San Diego,French,3.2,3836,78.0
2814,Restaurant_2814,Philadelphia,Italian,2.9,3398,54.0
2815,Restaurant_2815,Phoenix,Mediterranean,4.1,4551,71.0
2816,Restaurant_2816,Houston,Thai,3.9,3006,147.0
2817,Restaurant_2817,San Diego,Korean,3.6,1004,132.0
2818,Restaurant_2818,New York,Indian,3.7,2078,35.0
2819,Restaurant_2819,Dallas,Chinese,5.0,2495,27.0
2820,Restaurant_2820,New York,Japanese,2.3,2261,68.0
2821,Restaurant_2821,San Diego,Mediterranean,4.2,3764,55.0
2822,Restaurant_2822,Houston,Mediterranean,4.4,1737,21.0
2823,Restaurant_2823,Dallas,Indian,4.5,3096,122.0
2824,Restaurant_2824,Phoenix,Korean,2.8,2444,64.0
2825,Restaurant_2825,Chicago,American,3.6,336,19.0
2826,Restaurant_2826,Dallas,Mediterranean,3.6,2983,44.0
2827,Restaurant_2827,Dallas,Mexican,4.0,967,89.0
2828,Restaurant_2828,Houston,Mexican,3.0,4998,15.0
2829,Restaurant_2829,Houston,American,4.1,671,136.0
2830,Restaurant_2830,San Diego,Italian,3.2,1303,77.0
2831,Restaurant_2831,Los Angeles,French,3.6,4864,18.0
2832,Restaurant_2832,Dallas,American,4.7,2670,80.0
2833,Restaurant_2833,Philadelphia,Korean,4.4,2606,143.0
2834,Restaurant_2834,Dallas,Mexican,3.9,1714,53.0
2835,Restaurant_2835,San Diego,Mediterranean,2.8,2595,73.0
2836,Restaurant_2836,San Antonio,Mexican,4.0,2970,76.0
2837,Restaurant_2837,New York,Thai,4.1,3269,53.0
2838,Restaurant_2838,Chicago,French,2.3,2601,125.0
2839,Restaurant_2839,Los Angeles,Japanese,4.0,478,146.0
2840,Restaurant_2840,Phoenix,Thai,3.0,843,66.0
2841,Restaurant_2841,Phoenix,Italian,2.8,1625,66.0
2842,Restaurant_2842,Phoenix,Indian,3.0,1880,16.0
2843,Restaurant_2843,Houston,Thai,2.3,3651,28.0
2844,Restaurant_2844,Phoenix,Italian,3.5,2117,143.0
2845,Restaurant_2845,Chicago,Italian,3.1,504,48.0
2846,Restaurant_2846,New York,Japanese,4.6,109,80.0
2847,Restaurant_2847,Phoenix,Indian,3.5,1405,34.0
2848,Restaurant_2848,Dallas,Chinese,3.3,4492,111.0
2849,Restaurant_2849,Dallas,American,2.7,3480,20.0
2850,Restaurant_2850,Houston,Mediterranean,3.5,350,40.0
2851,Restaurant_2851,Chicago,Korean,4.7,1557,127.0
2852,Restaurant_2852,New York,Korean,4.9,3042,123.0
2853,Restaurant_2853,Los Angeles,Korean,3.5,2836,149.0
2854,Restaurant_2854,San Diego,Chinese,3.8,3628,18.0
2855,Restaurant_2855,New York,American,4.3,2041,29.0
2856,Restaurant_2856,San Diego,Korean,3.1,110,68.0
2857,Restaurant_2857,San Antonio,American,4.1,4304,94.0
2858,Restaurant_2858,San Diego,Mediterranean,5.0,1765,74.0
2859,Restaurant_2859,Philadelphia,Korean,4.3,1201,69.0
2860,Restaurant_2860,Dallas,Indian,4.3,2978,134.0
2861,Restaurant_2861,Chicago,Italian,4.7,2472,50.0
2862,Restaurant_2862,San Jose,Korean,4.4,2375,90.0
2863,Restaurant_2863,Houston,American,3.6,10,13.0
2864,Restaurant_2864,Philadelphia,Italian,3.0,4951,79.0
2865,Restaurant_2865,San Diego,Japanese,3.7,2301,92.0
2866,Restaurant_2866,Phoenix,Korean,3.1,1589,103.0
2867,Restaurant_2867,Chicago,Korean,3.6,1501,72.0
2868,Restaurant_2868,Philadelphia,Thai,3.2,128,17.0
2869,Restaurant_2869,Houston,Italian,3.5,3603,129.0
2870,Restaurant_2870,Dallas,Korean,2.8,4195,94.0
2871,Restaurant_2871,Chicago,Indian,3.3,289,100.0
2872,Restaurant_2872,Houston,Mediterranean,4.1,1676,125.0
2873,Restaurant_2873,San Antonio,Italian,4.3,1844,115.0
2874,Restaurant_2874,San Antonio,Mediterranean,4.1,3635,81.0
2875,Restaurant_2875,Houston,French,3.5,2693,89.0
2876,Restaurant_2876,Philadelphia,American,3.9,1827,16.0
2877,Restaurant_2877,Chicago,Japanese,5.0,4760,78.0
2878,Restaurant_2878,Philadelphia,Thai,3.3,1370,96.0
2879,Restaurant_2879,Los Angeles,Indian,4.9,4793,17.0
2880,Restaurant_2880,San Diego,Japanese,2.8,3822,140.0
2881,Restaurant_2881,Los Angeles,Thai,2.6,182,123.0
2882,Restaurant_2882,San Antonio,Japanese,3.7,350,45.0
2883,Restaurant_2883,Dallas,Japanese,3.8,3586,109.0
2884,Restaurant_2884,New York,Mexican,3.0,1401,88.0
2885,Restaurant_2885,San Diego,American,3.6,2755,39.0
2886,Restaurant_2886,San Antonio,Chinese,4.1,4773,24.0
2887,Restaurant_2887,Philadelphia,Thai,3.1,2849,96.0
2888,Restaurant_2888,Philadelphia,Indian,4.5,4435,67.0
2889,Restaurant_2889,Philadelphia,Italian,4.6,3212,106.0
2890,Restaurant_2890,Dallas,Japanese,4.7,4206,142.0
2891,Restaurant_2891,Los Angeles,Japanese,3.2,3967,146.0
2892,Restaurant_2892,New York,Thai,3.3,3927,111.0
2893,Restaurant_2893,Philadelphia,French,3.7,3429,124.0
2894,Restaurant_2894,San Jose,Chinese,3.6,3488,146.0
2895,Restaurant_2895,San Diego,Japanese,3.6,1895,27.0
2896,Restaurant_2896,Chicago,Korean,4.3,2908,87.0
2897,Restaurant_2897,San Jose,Mexican,4.2,1411,71.0
2898,Restaurant_2898,New York,Mediterranean,3.2,3382,49.0
2899,Restaurant_2899,Dallas,Mexican,3.0,1943,133.0
2900,Restaurant_2900,New York,Chinese,2.9,3999,
2901,Restaurant_2901,Chicago,Korean,3.2,3118,65.0
2902,Restaurant_2902,San Diego,Mexican,4.4,655,93.0
2903,Restaurant_2903,Chicago,Mediterranean,3.9,349,50.0
2904,Restaurant_2904,Houston,Italian,4.4,3998,26.0
2905,Restaurant_2905,San Diego,American,2.6,1143,114.0
2906,Restaurant_2906,New York,Italian,4.0,397,34.0
2907,Restaurant_2907,Philadelphia,American,4.0,645,135.0
2908,Restaurant_2908,New York,French,4.6,4508,102.0
2909,Restaurant_2909,New York,French,3.5,4132,146.0
2910,Restaurant_2910,San Diego,French,,2234,127.0
2911,Restaurant_2911,Houston,Mexican,4.9,4515,11.0
2912,Restaurant_2912,New York,French,3.7,2772,54.0
2913,Restaurant_2913,San Jose,American,3.9,1483,128.0
2914,Restaurant_2914,San Antonio,Italian,4.1,2234,143.0
2915,Restaurant_2915,Phoenix,Thai,2.6,1983,16.0
2916,Restaurant_2916,Phoenix,Japanese,3.8,1962,75.0
2917,Restaurant_2917,New York,American,2.9,809,85.0
2918,Restaurant_2918,San Jose,Italian,3.7,3196,61.0
2919,Restaurant_2919,Philadelphia,Italian,3.6,4415,103.0
2920,Restaurant_2920,Dallas,Japanese,3.4,513,45.0
2921,Restaurant_2921,Dallas,Korean,4.2,333,44.0
2922,Restaurant_2922,San Diego,Thai,3.9,2512,75.0
2923,Restaurant_2923,Phoenix,Korean,3.1,4095,140.0
2924,Restaurant_2924,New York,Korean,3.0,4819,115.0
2925,Restaurant_2925,Dallas,Italian,4.4,7,85.0
2926,Restaurant_2926,New York,Mediterranean,3.8,2003,13.0
2927,Restaurant_2927,San Diego,Indian,2.8,4259,64.0
2928,Restaurant_2928,Phoenix,American,3.5,4876,29.0
2929,Restaurant_2929,Chicago,Mexican,3.7,2128,28.0
2930,Restaurant_2930,San Antonio,Korean,2.9,1298,145.0
2931,Restaurant_2931,San Antonio,French,3.4,2946,36.0
2932,Restaurant_2932,Dallas,Mexican,4.4,1844,145.0
2933,Restaurant_2933,San Antonio,Chinese,5.0,3611,27.0
2934,Restaurant_2934,Chicago,Mediterranean,4.0,3065,38.0
2935,Restaurant_2935,New York,Mexican,2.9,1102,55.0
2936,Restaurant_2936,San Diego,Japanese,3.6,679,140.0
2937,Restaurant_2937,Chicago,Indian,3.9,4533,146.0
2938,Restaurant_2938,San Diego,Thai,4.4,3369,147.0
2939,Restaurant_2939,San Diego,Japanese,4.4,4047,93.0
2940,Restaurant_2940,Phoenix,Korean,4.8,2823,10.0
2941,Restaurant_2941,New York,Mediterranean,3.8,9,141.0
2942,Restaurant_2942,San Jose,Mediterranean,3.8,4253,110.0
2943,Restaurant_2943,San Antonio,Korean,2.5,2831,105.0
2944,Restaurant_2944,San Jose,Indian,3.1,3947,27.0
